checking_account_status,duration_months,credit_amount,savings_account,employment_since,installment_rate_pct,residence_since,property,age,existing_credits_count,job,num_dependents,target,debt_to_income_proxy,age_band,credit_history_A31,credit_history_A32,credit_history_A33,credit_history_A34,purpose_A41,purpose_A410,purpose_A42,purpose_A43,purpose_A44,purpose_A45,purpose_A46,purpose_A48,purpose_A49,personal_status_sex_A92,personal_status_sex_A93,personal_status_sex_A94,other_debtors_A102,other_debtors_A103,other_installment_plans_A142,other_installment_plans_A143,housing_A152,housing_A153,telephone_A192,foreign_worker_A202
3,36,5742,1,3,2,2,2,31,2,2,1,1,114.84,25-40,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False
0,6,1198,0,4,4,4,3,35,1,2,1,0,47.92,25-40,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
0,48,7763,0,4,4,4,3,42,1,3,1,0,310.52,40-60,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2,30,3017,0,4,4,4,1,47,1,2,1,1,120.68,40-60,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
3,12,719,0,4,4,4,2,41,1,1,2,0,28.76,40-60,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
1,6,368,4,4,4,4,1,38,1,2,1,1,14.72,25-40,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
3,15,1213,2,4,4,3,1,47,1,2,1,1,48.52,40-60,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
3,24,1474,1,1,4,3,0,33,1,2,1,1,58.96,25-40,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False
1,9,1154,0,4,2,4,0,37,3,1,1,1,23.08,25-40,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
3,18,1505,0,2,4,2,3,32,1,3,1,1,60.2,25-40,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
0,24,3234,0,1,4,4,0,23,1,1,1,0,129.36,<25,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
3,15,5045,4,4,1,4,2,59,1,2,1,1,50.45,40-60,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False
3,12,2390,4,4,4,3,2,50,1,2,1,1,95.6,40-60,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False
1,24,4057,0,3,3,3,2,43,1,2,1,0,121.71,40-60,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
0,36,3959,0,0,4,3,1,30,1,3,1,1,158.36,25-40,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False
0,12,2578,0,0,3,4,3,55,1,3,1,1,77.34,40-60,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
1,36,6948,0,2,2,2,2,35,1,3,1,1,138.96,25-40,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
3,11,1154,1,0,4,4,0,57,3,1,1,1,46.16,40-60,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
0,21,571,0,4,4,4,0,65,2,2,1,1,22.84,60+,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
2,15,2687,0,3,2,4,1,26,1,2,1,1,53.74,25-40,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
0,21,3357,3,1,4,2,2,29,1,2,1,1,134.28,25-40,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1,9,3195,4,2,1,2,0,33,1,1,1,1,31.95,25-40,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
1,48,3060,0,3,4,4,0,28,2,2,1,0,122.4,25-40,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
1,18,7374,0,0,4,4,1,40,2,3,1,1,294.96,40-60,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
0,24,4817,0,3,2,3,1,31,1,2,1,0,96.34,25-40,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False
3,12,2292,0,0,4,2,2,42,2,3,1,0,91.68,40-60,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
2,6,1047,0,2,2,4,1,50,1,1,1,1,20.94,40-60,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False
0,18,3966,0,4,1,4,0,33,3,2,1,0,39.66,25-40,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
3,24,1258,0,3,4,1,0,25,1,2,1,1,50.32,25-40,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False
3,27,4526,3,1,4,2,0,32,2,1,2,1,181.04,25-40,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
0,24,1282,1,2,4,2,2,32,1,1,1,0,51.28,25-40,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
1,60,9157,4,2,2,2,3,27,1,3,1,1,183.14,25-40,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
0,24,3123,0,1,4,1,1,27,1,2,1,0,124.92,25-40,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
2,9,1337,0,1,4,2,2,34,2,3,1,0,53.48,25-40,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False
3,15,2186,4,3,1,4,0,33,1,1,1,1,21.86,25-40,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,12,759,0,3,4,2,0,26,1,2,1,0,30.36,25-40,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
0,48,7685,0,3,2,4,2,37,1,2,1,0,153.7,25-40,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False
3,4,601,0,1,1,3,0,23,1,1,2,1,6.01,<25,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
3,24,3863,0,2,1,2,3,32,1,2,1,1,38.63,25-40,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
0,60,7297,0,4,4,4,3,36,1,2,1,0,291.88,25-40,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False
3,12,1935,0,4,4,4,0,43,3,2,1,1,77.4,40-60,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False
0,36,5371,0,2,3,2,1,28,2,2,1,1,161.13,25-40,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False
3,12,2141,1,3,3,1,3,35,1,2,1,1,64.23,25-40,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
3,12,2073,1,2,4,2,0,28,1,2,1,1,82.92,25-40,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False
1,36,5800,0,2,3,4,2,34,2,2,1,1,174.0,25-40,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False
1,6,590,0,1,3,3,0,26,1,1,1,1,17.7,25-40,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True
0,12,1893,0,2,4,4,1,29,1,2,1,1,75.72,25-40,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False
0,9,654,0,2,4,3,2,28,1,1,1,0,26.16,25-40,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
1,7,2329,0,1,1,1,0,45,1,2,1,1,23.29,40-60,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False
0,12,1200,4,2,4,4,1,23,1,2,1,1,48.0,<25,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
3,12,1413,3,3,3,2,1,55,1,2,1,1,42.39,40-60,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True
3,24,2463,1,3,4,3,1,27,2,2,1,1,98.52,25-40,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False
1,30,3496,3,2,4,2,2,34,1,2,2,1,139.84,25-40,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
1,15,2631,1,2,2,4,2,28,2,2,1,0,52.62,25-40,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
0,24,6419,0,4,2,4,3,44,2,3,2,1,128.38,40-60,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False
3,24,3757,0,4,4,4,3,62,1,2,1,1,150.28,60+,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False
0,36,1842,0,1,4,4,2,34,1,2,1,0,73.68,25-40,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False
1,12,1331,0,1,2,1,2,22,1,2,1,0,26.62,<25,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
1,18,5866,1,2,2,2,2,30,2,2,1,1,117.32,25-40,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False
3,12,2759,0,4,2,4,1,34,2,2,1,1,55.18,25-40,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
0,30,10623,0,4,3,4,3,38,3,3,2,1,318.69,25-40,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
1,27,5965,0,4,1,2,2,30,2,3,1,1,59.65,25-40,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False
2,12,1297,0,2,3,4,0,23,1,2,1,1,38.91,<25,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,12,900,4,2,4,2,2,23,1,2,1,0,36.0,<25,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
1,48,5951,0,2,2,2,0,22,1,2,1,0,119.02,<25,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
0,18,3509,0,3,4,1,0,25,1,2,1,1,140.36,25-40,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False
0,27,2442,0,4,4,4,2,43,4,3,2,1,97.68,40-60,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False
3,42,7166,4,3,2,4,1,29,1,2,1,1,143.32,25-40,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
3,24,6314,0,0,4,2,3,27,2,3,1,1,252.56,25-40,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
1,6,932,4,3,1,3,1,39,2,1,1,1,9.32,25-40,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
3,6,1238,4,0,4,4,1,36,1,3,2,1,49.52,25-40,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False
3,18,3378,4,2,2,1,1,31,1,2,1,1,67.56,25-40,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False
1,12,1318,3,4,4,4,0,54,1,2,1,1,52.72,40-60,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False
0,18,3104,0,3,3,1,1,31,1,2,1,1,93.12,25-40,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
3,24,5507,0,4,3,4,3,44,2,2,1,1,165.21,40-60,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False
3,21,5003,4,2,1,4,1,29,2,2,1,0,50.03,25-40,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
1,36,2671,1,2,4,4,3,50,1,2,1,0,106.84,40-60,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
3,15,1316,2,2,2,2,1,47,2,1,1,1,26.32,40-60,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
3,12,717,0,4,4,4,0,52,3,2,1,1,28.68,40-60,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
0,24,1285,4,3,4,4,3,32,1,2,1,0,51.4,25-40,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,18,1131,0,0,4,2,2,33,1,2,1,0,45.24,25-40,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
0,18,2039,0,2,1,4,0,20,1,2,1,0,20.39,<25,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3,24,2022,0,2,4,4,2,37,1,2,1,1,80.88,25-40,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False
3,24,3777,3,2,4,4,0,50,1,2,1,1,151.08,40-60,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False
3,15,960,3,3,3,2,1,30,2,2,1,1,28.8,25-40,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
3,33,7253,0,3,3,2,2,35,2,3,1,1,217.59,25-40,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False
2,18,1445,4,3,4,4,2,49,1,1,1,1,57.8,40-60,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,9,1138,0,2,4,4,0,25,2,1,1,1,45.52,25-40,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
1,36,9034,1,1,4,1,3,29,1,3,1,0,361.36,25-40,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
3,30,4811,4,3,2,4,1,24,1,1,1,1,96.22,<25,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1,12,2762,4,4,1,2,1,25,1,2,1,0,27.62,25-40,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
1,9,1670,0,1,4,2,2,22,1,2,1,0,66.8,<25,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False
1,6,753,0,2,2,3,0,64,1,2,1,1,15.06,60+,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False
1,9,1919,0,3,4,3,2,35,1,2,1,1,76.76,25-40,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
0,12,1620,0,2,2,3,1,30,1,2,1,1,32.4,25-40,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False
3,12,701,0,2,4,2,2,32,2,2,1,1,28.04,25-40,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False
0,18,1216,0,1,4,3,2,23,1,2,1,0,48.64,<25,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
3,24,5804,3,2,4,2,0,27,2,2,1,1,232.16,25-40,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
1,24,11328,0,2,2,3,2,29,2,3,1,0,226.56,25-40,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
3,36,3079,4,2,4,4,0,36,1,2,1,1,123.16,25-40,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
3,12,996,4,3,4,4,0,23,2,2,1,1,39.84,<25,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
1,21,1188,0,4,2,4,1,39,1,2,2,0,23.76,25-40,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False
0,9,2136,0,2,3,2,0,25,1,2,1,1,64.08,25-40,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
1,18,4297,0,4,4,3,3,40,1,3,1,0,171.88,40-60,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
3,22,1283,4,3,4,4,1,25,1,2,1,1,51.32,25-40,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,13,2101,0,1,2,4,1,23,1,1,1,1,42.02,<25,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False
3,24,1376,2,3,4,1,2,28,1,2,1,1,55.04,25-40,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
3,15,1829,0,4,4,4,2,46,2,2,1,1,73.16,40-60,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False
0,12,1282,0,2,2,4,2,20,1,2,1,0,25.64,<25,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
3,6,783,4,2,1,2,0,26,1,1,2,1,7.83,25-40,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False
0,24,3349,2,1,4,4,3,30,1,2,2,0,133.96,25-40,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
3,36,11054,4,2,4,2,2,30,1,3,1,1,442.16,25-40,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False
3,39,2569,2,2,4,4,2,24,1,2,1,1,102.76,<25,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
1,12,836,1,1,4,2,1,23,1,1,1,0,33.44,<25,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1,20,7057,4,3,3,4,1,36,2,3,2,1,211.71,25-40,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1,18,1887,4,2,4,4,0,28,2,2,1,1,75.48,25-40,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
0,6,338,2,4,4,4,2,52,2,2,1,1,13.52,40-60,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
3,24,4526,0,2,3,2,0,74,1,3,1,1,135.78,60+,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False
2,10,1240,1,4,1,4,3,48,1,1,2,0,12.4,40-60,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
3,36,6304,4,4,4,4,0,36,2,2,1,1,252.16,25-40,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False
0,24,1823,0,0,4,2,2,30,1,3,2,0,72.92,25-40,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
2,24,1344,4,3,4,2,0,37,2,1,2,0,53.76,25-40,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,12,684,0,2,4,4,2,40,1,1,2,0,27.36,40-60,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
0,24,1193,0,0,1,4,3,29,2,0,1,0,11.93,25-40,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
2,6,2116,0,2,2,2,0,41,1,2,1,1,42.32,40-60,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False
3,36,2613,0,2,4,2,2,27,2,2,1,1,104.52,25-40,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
1,26,7966,0,1,2,3,2,30,2,2,1,1,159.32,25-40,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
3,30,5771,0,3,4,2,2,25,2,2,1,1,230.84,25-40,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
0,48,6143,0,4,4,4,3,58,2,1,1,0,245.72,40-60,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
3,48,3609,0,2,1,1,0,27,1,2,1,1,36.09,25-40,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False
3,10,1364,0,2,2,4,2,64,1,2,1,1,27.28,60+,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False
3,24,2611,0,4,4,3,0,46,2,2,1,1,104.44,40-60,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False
3,36,3349,0,2,4,2,2,28,1,3,1,0,133.96,25-40,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False
0,36,3620,0,2,1,2,1,37,1,2,2,1,36.2,25-40,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False
3,6,932,0,2,3,2,0,24,1,2,1,1,27.96,<25,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
0,12,1274,0,1,3,1,0,37,1,1,1,0,38.22,25-40,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
1,24,3878,1,1,4,2,2,37,1,2,1,1,155.12,25-40,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
1,24,1935,0,4,4,4,0,31,2,2,1,0,77.4,25-40,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False
3,10,894,4,3,4,3,1,40,1,2,1,1,35.76,40-60,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False
0,14,3973,0,0,1,4,3,22,1,2,1,1,39.73,<25,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
3,6,1236,2,2,2,4,1,50,1,2,1,1,24.72,40-60,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
